0.005068 1.570796 2.734231e-01 0.000000e+00 1.227660e-01 0.000000e+00 
0.005207 1.570796 2.715966e-01 0.000000e+00 1.214441e-01 0.000000e+00 
0.005349 1.570796 2.697904e-01 0.000000e+00 1.201439e-01 0.000000e+00 
0.005496 1.570796 2.680038e-01 0.000000e+00 1.188647e-01 0.000000e+00 
0.005646 1.570796 2.662361e-01 0.000000e+00 1.176060e-01 0.000000e+00 
0.005800 1.570796 2.644867e-01 0.000000e+00 1.163670e-01 0.000000e+00 
0.005959 1.570796 2.627550e-01 0.000000e+00 1.151473e-01 0.000000e+00 
0.006122 1.570796 2.610403e-01 0.000000e+00 1.139463e-01 0.000000e+00 
0.006290 1.570796 2.593422e-01 0.000000e+00 1.127633e-01 0.000000e+00 
0.006462 1.570796 2.576599e-01 0.000000e+00 1.115978e-01 0.000000e+00 
0.006638 1.570796 2.559929e-01 0.000000e+00 1.104494e-01 0.000000e+00 
0.006820 1.570796 2.543406e-01 0.000000e+00 1.093175e-01 0.000000e+00 
0.007006 1.570796 2.527026e-01 0.000000e+00 1.082017e-01 0.000000e+00 
0.007198 1.570796 2.510782e-01 0.000000e+00 1.071014e-01 0.000000e+00 
0.007395 1.570796 2.494669e-01 0.000000e+00 1.060163e-01 0.000000e+00 
0.007597 1.570796 2.478683e-01 0.000000e+00 1.049458e-01 0.000000e+00 
0.007805 1.570796 2.462818e-01 0.000000e+00 1.038897e-01 0.000000e+00 
0.008018 1.570796 2.447070e-01 0.000000e+00 1.028473e-01 0.000000e+00 
0.008238 1.570796 2.431432e-01 0.000000e+00 1.018185e-01 0.000000e+00 
0.008463 1.570796 2.415902e-01 0.000000e+00 1.008027e-01 0.000000e+00 
0.008694 1.570796 2.400474e-01 0.000000e+00 9.979956e-02 0.000000e+00 
0.008932 1.570796 2.385143e-01 0.000000e+00 9.880881e-02 0.000000e+00 
0.009177 1.570796 2.369906e-01 0.000000e+00 9.783005e-02 0.000000e+00 
0.009428 1.570796 2.354757e-01 0.000000e+00 9.686295e-02 0.000000e+00 
0.009685 1.570796 2.339692e-01 0.000000e+00 9.590718e-02 0.000000e+00 
0.009950 1.570796 2.324708e-01 0.000000e+00 9.496243e-02 0.000000e+00 
0.010222 1.570796 2.309799e-01 0.000000e+00 9.402839e-02 0.000000e+00 
0.010502 1.570796 2.294963e-01 0.000000e+00 9.310477e-02 0.000000e+00 
0.010789 1.570796 2.280194e-01 0.000000e+00 9.219127e-02 0.000000e+00 
0.011084 1.570796 2.265488e-01 0.000000e+00 9.128762e-02 0.000000e+00 
0.011388 1.570796 2.250843e-01 0.000000e+00 9.039355e-02 0.000000e+00 
0.011699 1.570796 2.236253e-01 0.000000e+00 8.950880e-02 0.000000e+00 
0.012019 1.570796 2.221716e-01 0.000000e+00 8.863312e-02 0.000000e+00 
0.012348 1.570796 2.207226e-01 0.000000e+00 8.776625e-02 0.000000e+00 
0.012685 1.570796 2.192781e-01 0.000000e+00 8.690797e-02 0.000000e+00 
0.013032 1.570796 2.178377e-01 0.000000e+00 8.605804e-02 0.000000e+00 
0.013389 1.570796 2.164010e-01 0.000000e+00 8.521623e-02 0.000000e+00 
0.013755 1.570796 2.149677e-01 0.000000e+00 8.438233e-02 0.000000e+00 
0.014131 1.570796 2.135373e-01 0.000000e+00 8.355614e-02 0.000000e+00 
0.014518 1.570796 2.121096e-01 0.000000e+00 8.273743e-02 0.000000e+00 
0.014915 1.570796 2.106842e-01 0.000000e+00 8.192603e-02 0.000000e+00 
0.015323 1.570796 2.092607e-01 0.000000e+00 8.112173e-02 0.000000e+00 
0.015742 1.570796 2.078388e-01 0.000000e+00 8.032434e-02 0.000000e+00 
0.016172 1.570796 2.064181e-01 0.000000e+00 7.953370e-02 0.000000e+00 
0.016615 1.570796 2.049984e-01 0.000000e+00 7.874961e-02 0.000000e+00 
0.017069 1.570796 2.035792e-01 0.000000e+00 7.797192e-02 0.000000e+00 
0.017536 1.570796 2.021603e-01 0.000000e+00 7.720045e-02 0.000000e+00 
0.018016 1.570796 2.007413e-01 0.000000e+00 7.643505e-02 0.000000e+00 
0.018508 1.570796 1.993219e-01 0.000000e+00 7.567556e-02 0.000000e+00 
