4.145520034248517845e-03 2.439020430560468744e-01 1.333682842432000193e-01
4.148553156683175251e-03 2.438560546163388576e-01 1.333270659384464263e-01
4.151588498340387512e-03 2.438100829306546480e-01 1.332858684407348115e-01
4.154626060843945139e-03 2.437641279843367759e-01 1.332446917316632840e-01
4.157665845818691620e-03 2.437181897635994077e-01 1.332035357936321440e-01
4.160707854890793173e-03 2.436722682544256446e-01 1.331624006088392154e-01
4.163752089687503682e-03 2.436263634412935419e-01 1.331212861581195506e-01
4.166798551837271394e-03 2.435804753113534060e-01 1.330801924247502488e-01
4.169847242969834319e-03 2.435346038491955634e-01 1.330391193896849344e-01
4.172898164715987783e-03 2.434887490412138145e-01 1.329980670355277450e-01
4.175951318707857643e-03 2.434429108731034075e-01 1.329570353442546815e-01
4.179006706578625337e-03 2.433970893304840954e-01 1.329160242977811546e-01
4.182064329962804569e-03 2.433512843992134966e-01 1.328750338782469786e-01
4.185124190496006258e-03 2.433054960650539722e-01 1.328340640677135309e-01
4.188186289815031341e-03 2.432597243136134513e-01 1.327931148481095447e-01
4.191250629557985267e-03 2.432139691307564633e-01 1.327521862016053655e-01
4.194317211364036006e-03 2.431682305027382807e-01 1.327112781107347150e-01
4.197386036873682925e-03 2.431225084151132920e-01 1.326703905574016518e-01
4.200457107728493983e-03 2.430768028533577541e-01 1.326295235234472847e-01
4.203530425571372874e-03 2.430311138041149344e-01 1.325886769917819785e-01
4.206605992046322240e-03 2.429854412525324636e-01 1.325478509439640407e-01
4.209683808798547755e-03 2.429397851845319645e-01 1.325070453622635980e-01
4.212763877474562206e-03 2.428941455862882737e-01 1.324662602291888092e-01
4.215846199721946103e-03 2.428485224438927947e-01 1.324254955271798595e-01
4.218930777189621763e-03 2.428029157427404605e-01 1.323847512380519065e-01
4.222017611527580962e-03 2.427573254690726656e-01 1.323440273443973192e-01
4.225106704387160753e-03 2.427117516088966309e-01 1.323033238286034641e-01
4.228198057420802340e-03 2.426661941476541684e-01 1.322626406725520010e-01
4.231291672282156899e-03 2.426206530720195764e-01 1.322219778592522155e-01
4.234387550626187921e-03 2.425751283670612435e-01 1.321813353702624427e-01
4.237485694108932693e-03 2.425296200196162266e-01 1.321407131887552544e-01
4.240586104387778117e-03 2.424841280148949951e-01 1.321001112964339808e-01
4.243688783121183153e-03 2.424386523398746884e-01 1.320595296766140236e-01
4.246793731968963315e-03 2.423931929794504447e-01 1.320189683107282352e-01
4.249900952592040870e-03 2.423477499202563723e-01 1.319784271817960875e-01
4.253010446652554129e-03 2.423023231483037165e-01 1.319379062722794427e-01
4.256122215813961523e-03 2.422569126493895608e-01 1.318974055644535348e-01
4.259236261740801353e-03 2.422115184096803320e-01 1.318569250409368787e-01
4.262352586098966736e-03 2.421661404151088937e-01 1.318164646841434584e-01
4.265471190555431523e-03 2.421207786524349481e-01 1.317760244772454847e-01
4.268592076778528720e-03 2.420754331063479925e-01 1.317356044015448036e-01
4.271715246437705893e-03 2.420301037641821862e-01 1.316952044407501132e-01
4.274840701203633589e-03 2.419847906117310876e-01 1.316548245771802794e-01
4.277968442748310285e-03 2.419394936345692637e-01 1.316144647929636535e-01
4.281098472744815191e-03 2.418942128195560870e-01 1.315741250714012045e-01
4.284230792867594478e-03 2.418489481523963536e-01 1.315338053947547881e-01
4.287365404792175920e-03 2.418036996191598453e-01 1.314935057456249612e-01
4.290502310195458587e-03 2.417584672061351692e-01 1.314532261068182828e-01
4.293641510755458711e-03 2.417132508995016027e-01 1.314129664610500792e-01
4.296783008151420710e-03 2.416680506852717791e-01 1.313727267908922636e-01
4.299926804063925606e-03 2.416228665496899519e-01 1.313325070791343252e-01
4.303072900174641224e-03 2.415776984793670534e-01 1.312923073089056203e-01
4.306221298166608424e-03 2.415325464597594118e-01 1.312521274622972245e-01
4.309371999723955737e-03 2.414874104775968644e-01 1.312119675225615623e-01
4.312525006532187330e-03 2.414422905189117508e-01 1.311718274723267796e-01
4.315680320277934072e-03 2.413971865700769714e-01 1.311317072945373252e-01
4.318837942649061089e-03 2.413520986168467553e-01 1.310916069715848953e-01
4.321997875334773580e-03 2.413070266461092017e-01 1.310515264868955809e-01
4.325160120025372222e-03 2.412619706437493516e-01 1.310114658229948881e-01
4.328324678412535063e-03 2.412169305963185462e-01 1.309714249630191674e-01
4.331491552189037364e-03 2.411719064898160958e-01 1.309314038896126631e-01
4.334660743049034357e-03 2.411268983104514763e-01 1.308914025856175167e-01
4.337832252687812314e-03 2.410819060452213114e-01 1.308514210345955719e-01
4.341006082801902172e-03 2.410369296795986105e-01 1.308114592187379355e-01
4.344182235089179278e-03 2.409919691997333968e-01 1.307715171208557736e-01
4.347360711248619662e-03 2.409470245930265542e-01 1.307315947248990362e-01
4.350541512980585397e-03 2.409020958452842698e-01 1.306916920133830706e-01
4.353724641986540106e-03 2.408571829426652544e-01 1.306518089691496021e-01
4.356910099969333455e-03 2.408122858715311121e-01 1.306119455752313419e-01
4.360097888632956560e-03 2.407674046185735439e-01 1.305721018149669510e-01
4.363288009682646934e-03 2.407225391698659400e-01 1.305322776711436150e-01
4.366480464824993440e-03 2.406776895116982118e-01 1.304924731267519955e-01
4.369675255767695166e-03 2.406328556311586042e-01 1.304526881655113935e-01
4.372872384219840709e-03 2.405880375137435523e-01 1.304129227697104210e-01
4.376071851891628027e-03 2.405432351466383345e-01 1.303731769231710746e-01
4.379273660494646322e-03 2.404984485158872531e-01 1.303334506086919753e-01
4.382477811741634054e-03 2.404536776078590177e-01 1.302937438093723088e-01
4.385684307346580414e-03 2.404089224096405408e-01 1.302540565089673197e-01
4.388893149024834621e-03 2.403641829067522662e-01 1.302143886898251557e-01
4.392104338492861318e-03 2.403194590859479562e-01 1.301747403354151789e-01
4.395317877468521602e-03 2.402747509341752741e-01 1.301351114293890221e-01
4.398533767670791128e-03 2.402300584378354309e-01 1.300955019549125402e-01
4.401752010820045476e-03 2.401853815830779226e-01 1.300559118949317083e-01
4.404972608637813813e-03 2.401407203563775405e-01 1.300163412326936774e-01
4.408195562846883853e-03 2.400960747444708110e-01 1.299767899516892089e-01
4.411420875171408532e-03 2.400514447338661372e-01 1.299372580352104456e-01
4.414648547336662288e-03 2.400068303109638146e-01 1.298977454664595743e-01
4.417878581069325551e-03 2.399622314627973541e-01 1.298582522292172636e-01
4.421110978097195915e-03 2.399176481754119461e-01 1.298187783063799727e-01
4.424345740149481301e-03 2.398730804354841095e-01 1.297793236814211992e-01
4.427582868956545827e-03 2.398285282295658238e-01 1.297398883377094136e-01
4.430822366250019087e-03 2.397839915444714698e-01 1.297004722588568637e-01
4.434064233762906315e-03 2.397394703667769522e-01 1.296610754282682687e-01
4.437308473229336844e-03 2.396949646825144720e-01 1.296216978288655675e-01
4.440555086384852940e-03 2.396504744792226083e-01 1.295823394449358013e-01
4.443804074966158264e-03 2.396059997429911270e-01 1.295430002594675223e-01
4.447055440711226298e-03 2.395615404601715015e-01 1.295036802556924771e-01
4.450309185359413097e-03 2.395170966181937866e-01 1.294643794178216012e-01
4.453565310651198816e-03 2.394726682030651754e-01 1.294250977287910720e-01
4.456823818328486952e-03 2.394282552018487664e-01 1.293858351724956890e-01
4.460084710134305103e-03 2.393838576010660635e-01 1.293465917323495806e-01
4.463347987813104205e-03 2.393394753874147074e-01 1.293073673919327982e-01
4.466613653110503533e-03 2.392951085479036732e-01 1.292681621351130516e-01
4.469881707773396516e-03 2.392507570684838103e-01 1.292289759448125297e-01
4.473152153550067830e-03 2.392064209361804139e-01 1.291898088049281135e-01
4.476424992189930591e-03 2.391621001383379685e-01 1.291506606996511430e-01
4.479700225443829058e-03 2.391177946607424276e-01 1.291115316117773248e-01
4.482977855063738533e-03 2.390735044912390972e-01 1.290724215259629604e-01
4.486257882803064596e-03 2.390292296152449758e-01 1.290333304246865653e-01
4.489540310416383767e-03 2.389849700206528871e-01 1.289942582926613401e-01
4.492825139659558861e-03 2.389407256938650415e-01 1.289552051132666355e-01
4.496112372289847413e-03 2.388964966214794650e-01 1.289161708700652109e-01
4.499402010065642332e-03 2.388522827904149548e-01 1.288771555469156171e-01
4.502694054746773748e-03 2.388080841877611160e-01 1.288381591278369431e-01
4.505988508094210636e-03 2.387639007996312790e-01 1.287991815959777520e-01
4.509285371870358321e-03 2.387197326136063502e-01 1.287602229358132122e-01
4.512584647838800873e-03 2.386755796162698673e-01 1.287212831309289540e-01
4.515886337764412131e-03 2.386314417944522537e-01 1.286823621651397298e-01
4.519190443413467588e-03 2.385873191347383515e-01 1.286434600220466573e-01
4.522496966553389390e-03 2.385432116244609602e-01 1.286045766859301165e-01
4.525805908953039504e-03 2.384991192498306933e-01 1.285657121400694824e-01
4.529117272382425681e-03 2.384550419986615211e-01 1.285268663691914726e-01
4.532431058612998095e-03 2.384109798567859151e-01 1.284880393562499168e-01
4.535747269417394339e-03 2.383669328120515407e-01 1.284492310860161635e-01
4.539065906569546976e-03 2.383229008508252200e-01 1.284104415419380918e-01
4.542386971844798900e-03 2.382788839605173292e-01 1.283716707084082143e-01
4.545710467019643125e-03 2.382348821275638573e-01 1.283329185689509599e-01
4.549036393872020294e-03 2.381908953385640237e-01 1.282941851072445794e-01
4.552364754181023772e-03 2.381469235817122720e-01 1.282554703084063663e-01
4.555695549727197154e-03 2.381029668427994128e-01 1.282167741554029738e-01
4.559028782292276656e-03 2.380590251091879439e-01 1.281780966326188376e-01
4.562364453659300406e-03 2.380150983680499321e-01 1.281394377242746074e-01
4.565702565612722065e-03 2.379711866063091985e-01 1.281007974143749673e-01
4.569043119938154957e-03 2.379272898103434730e-01 1.280621756864418759e-01
4.572386118422665235e-03 2.378834079683954938e-01 1.280235725256773094e-01
4.575731562854478719e-03 2.378395410660318343e-01 1.279849879148896308e-01
4.579079455023279260e-03 2.377956890915301491e-01 1.279464218393260300e-01
4.582429796719945068e-03 2.377518520313301742e-01 1.279078742825920656e-01
4.585782589736668406e-03 2.377080298725262886e-01 1.278693452288875432e-01
4.589137835867064877e-03 2.376642226019625714e-01 1.278308346621948588e-01
4.592495536905909746e-03 2.376204302072119356e-01 1.277923425671565472e-01
4.595855694649443254e-03 2.375766526751501573e-01 1.277538689277972483e-01
4.599218310895068773e-03 2.375328899925358561e-01 1.277154137280436530e-01
4.602583387441657251e-03 2.374891421471233555e-01 1.276769769527215936e-01
4.605950926089280931e-03 2.374454091252622689e-01 1.276385585854051818e-01
4.609320928639329580e-03 2.374016909143704668e-01 1.276001586106325636e-01
4.612693396894624112e-03 2.373579875020354057e-01 1.275617770131007855e-01
4.616068332659154644e-03 2.373142988744559867e-01 1.275234137762697173e-01
4.619445737738378868e-03 2.372706250192484212e-01 1.274850688848760127e-01
4.622825613938928886e-03 2.372269659239013839e-01 1.274467423235486341e-01
4.626207963068906109e-03 2.371833215752139068e-01 1.274084340763058654e-01
4.629592786937624521e-03 2.371396919602570541e-01 1.273701441274166513e-01
4.632980087355719964e-03 2.370960770667516482e-01 1.273318724617383824e-01
4.636369866135265499e-03 2.370524768809000871e-01 1.272936190627759756e-01
4.639762125089512065e-03 2.370088913908758310e-01 1.272553839158057920e-01
4.643156866033185115e-03 2.369653205833239240e-01 1.272171670047426151e-01
4.646554090782188846e-03 2.369217644456003136e-01 1.271789683141447136e-01
4.649953801153908044e-03 2.368782229652041937e-01 1.271407878287050819e-01
4.653355998966939196e-03 2.368346961286572350e-01 1.271026255322491583e-01
4.656760686041214528e-03 2.367911839239467964e-01 1.270644814099200770e-01
4.660167864198109557e-03 2.367476863379704699e-01 1.270263554458933297e-01
4.663577535260180276e-03 2.367042033583346972e-01 1.269882476249849790e-01
4.666989701051467605e-03 2.366607349715343922e-01 1.269501579310239048e-01
4.670404363397197278e-03 2.366172811656030162e-01 1.269120863492215756e-01
4.673821524124079953e-03 2.365738419274672766e-01 1.268740328638066905e-01
4.677241185060051001e-03 2.365304172447336151e-01 1.268359974596222628e-01
4.680663348034381534e-03 2.364870071043961020e-01 1.267979801209708213e-01
4.684088014877795490e-03 2.364436114936022404e-01 1.267599808322987798e-01
4.687515187422205097e-03 2.364002304002007782e-01 1.267219995786859343e-01
4.690944867501014443e-03 2.363568638113450748e-01 1.266840363445973505e-01
4.694377056948815900e-03 2.363135117140635899e-01 1.266460911143933998e-01
4.697811757601698911e-03 2.362701740963439323e-01 1.266081638732979575e-01
4.701248971296979363e-03 2.362268509447845444e-01 1.265702546053007194e-01
4.704688699873318426e-03 2.361835422474346524e-01 1.265323632956938116e-01
4.708130945170837037e-03 2.361402479908413232e-01 1.264944899284348445e-01
4.711575709030851357e-03 2.360969681634839668e-01 1.264566344892132377e-01
4.715022993296174615e-03 2.360537027519122033e-01 1.264187969620023388e-01
4.718472799810817866e-03 2.360104517437785487e-01 1.263809773317666751e-01
4.721925130420291834e-03 2.359672151264604611e-01 1.263431755832319370e-01
4.725379986971345835e-03 2.359239928875883352e-01 1.263053917013562677e-01
4.728837371312077931e-03 2.358807850145885343e-01 1.262676256709222566e-01
4.732297285292055497e-03 2.358375914946257146e-01 1.262298774764857856e-01
4.735759730762042867e-03 2.357944123155492067e-01 1.261921471032200204e-01
4.739224709574315318e-03 2.357512474641095812e-01 1.261544345353249330e-01
4.742692223582345955e-03 2.357080969285583472e-01 1.261167397583456418e-01
4.746162274641122295e-03 2.356649606960485865e-01 1.260790627568542932e-01
4.749634864606870448e-03 2.356218387543935477e-01 1.260414035160183632e-01
4.753109995337173946e-03 2.355787310903869614e-01 1.260037620201027997e-01
4.756587668691095172e-03 2.355356376917788486e-01 1.259661382542321129e-01
4.760067886528897806e-03 2.354925585465908466e-01 1.259285322037790034e-01
4.763550650712364276e-03 2.354494936417463324e-01 1.258909438531442271e-01
4.767035963104520810e-03 2.354064429652354129e-01 1.258533731876856077e-01
4.770523825569759728e-03 2.353634065044312440e-01 1.258158201922178199e-01
4.774014239973950469e-03 2.353203842464413609e-01 1.257782848513254448e-01
4.777507208184174174e-03 2.352773761794543783e-01 1.257407671505628433e-01
4.781002732069033340e-03 2.352343822909660764e-01 1.257032670748736425e-01
4.784500813498343032e-03 2.351914025683359277e-01 1.256657846090866171e-01
4.788001454343439670e-03 2.351484369990443357e-01 1.256283197381446726e-01
4.791504656476913877e-03 2.351054855712210456e-01 1.255908724475757743e-01
4.795010421772726711e-03 2.350625482719776449e-01 1.255534427220074967e-01
4.798518752106325017e-03 2.350196250889659277e-01 1.255160305465550796e-01
4.802029649354373417e-03 2.349767160096951357e-01 1.254786359062135814e-01
4.805543115395066560e-03 2.349338210226002976e-01 1.254412587868080631e-01
4.809059152107815135e-03 2.348909401143639275e-01 1.254038991726106889e-01
4.812577761373564196e-03 2.348480732729930354e-01 1.253665570490788417e-01
4.816098945074512999e-03 2.348052204859313596e-01 1.253292324011750503e-01
4.819622705094242510e-03 2.347623817416160663e-01 1.252919252147521589e-01
4.823149043317826422e-03 2.347195570266071285e-01 1.252546354739995371e-01
4.826677961631563145e-03 2.346767463297301515e-01 1.252173631651283536e-01
4.830209461923285451e-03 2.346339496375187128e-01 1.251801082723176528e-01
4.833743546082052561e-03 2.345911669387669984e-01 1.251428707817633379e-01
4.837280215998462397e-03 2.345483982203810103e-01 1.251056506779886501e-01
4.840819473564377494e-03 2.345056434707031290e-01 1.250684479468004151e-01
4.844361320673046430e-03 2.344629026770596592e-01 1.250312625731085370e-01
4.847905759219218319e-03 2.344201758269088831e-01 1.249940945419468208e-01
4.851452791098873063e-03 2.343774629087595762e-01 1.249569438392890974e-01
4.855002418209535334e-03 2.343347639100305524e-01 1.249198104501467593e-01
4.858554642449959722e-03 2.342920788180000990e-01 1.248826943594129740e-01
4.862109465720448193e-03 2.342494076212489618e-01 1.248455955531444644e-01
4.865666889922574262e-03 2.342067503069964751e-01 1.248085140161946938e-01
4.869226916959304430e-03 2.341641068634388589e-01 1.247714497342914675e-01
4.872789548735112670e-03 2.341214772777061304e-01 1.247344026922219129e-01
4.876354787155712418e-03 2.340788615383674887e-01 1.246973728760576022e-01
4.879922634128366216e-03 2.340362596329077227e-01 1.246603602709135394e-01
4.883493091561576065e-03 2.339936715494567998e-01 1.246233648624838347e-01
4.887066161365396545e-03 2.339510972750617757e-01 1.245863866355076260e-01
4.890641845451163330e-03 2.339085367981857122e-01 1.245494255759875407e-01
4.894220145731609413e-03 2.338659901066758307e-01 1.245124816693856523e-01
4.897801064120986536e-03 2.338234571884997004e-01 1.244755549012771384e-01
4.901384602534786770e-03 2.337809380310817697e-01 1.244386452567616264e-01
4.904970762890064305e-03 2.337384326223419517e-01 1.244017527213848728e-01
4.908559547105116258e-03 2.336959409504453800e-01 1.243648772809162195e-01
4.912150957099803601e-03 2.336534630032622850e-01 1.243280189208698094e-01
4.915744994795270134e-03 2.336109987688886058e-01 1.242911776269661067e-01
4.919341662114068252e-03 2.335685482344118657e-01 1.242543533840377024e-01
4.922940960980272569e-03 2.335261113886081541e-01 1.242175461784209289e-01
4.926542893319211039e-03 2.334836882193157270e-01 1.241807559956264739e-01
4.930147461057776334e-03 2.334412787140781598e-01 1.241439828209103952e-01
4.933754666124111864e-03 2.333988828606808896e-01 1.241072266397491991e-01
4.937364510447931829e-03 2.333565006477885118e-01 1.240704874384050832e-01
4.940976995960242799e-03 2.333141320631101356e-01 1.240337652022993203e-01
4.944592124593465143e-03 2.332717770945241798e-01 1.239970599170097387e-01
4.948209898281550126e-03 2.332294357296289811e-01 1.239603715678721657e-01
4.951830318959705816e-03 2.331871079570432825e-01 1.239237001411327144e-01
4.955453388564718016e-03 2.331447937643082169e-01 1.238870456220891314e-01
4.959079109034624996e-03 2.331024931399779399e-01 1.238504079969424548e-01
4.962707482309047964e-03 2.330602060715317725e-01 1.238137872509481180e-01
4.966338510328904832e-03 2.330179325470559115e-01 1.237771833699052720e-01
4.969972195036532515e-03 2.329756725547992846e-01 1.237405963397632536e-01
4.973608538375810968e-03 2.329334260827296277e-01 1.237040261462285240e-01
4.977247542291882154e-03 2.328911931190477957e-01 1.236674727752202496e-01
4.980889208731470973e-03 2.328489736512677766e-01 1.236309362120557032e-01
4.984533539642566936e-03 2.328067676679129172e-01 1.235944164429517295e-01
4.988180536974744228e-03 2.327645751572027244e-01 1.235579134538622587e-01
4.991830202678883277e-03 2.327223961068000113e-01 1.235214272302550126e-01
4.995482538707292190e-03 2.326802305052972641e-01 1.234849577584260644e-01
4.999137547013828183e-03 2.326380783402314800e-01 1.234485050237442011e-01
5.002795229553616552e-03 2.325959395997585222e-01 1.234120690121317254e-01
5.006455588283376806e-03 2.325538142724996316e-01 1.233756497099284810e-01
5.010118625161093936e-03 2.325117023461514831e-01 1.233392471026628773e-01
5.013784342146351478e-03 2.324696038088776284e-01 1.233028611762823218e-01
5.017452741200043552e-03 2.324275186490520617e-01 1.232664919169263601e-01
5.021123824284498029e-03 2.323854468544333529e-01 1.232301393101965098e-01
5.024797593363602294e-03 2.323433884136485161e-01 1.231938033424680445e-01
5.028474050402516153e-03 2.323013433147810558e-01 1.231574839996419507e-01
5.032153197368002297e-03 2.322593115456132173e-01 1.231211812673590478e-01
5.035835036228097569e-03 2.322172930949156222e-01 1.230848951321396739e-01
5.039519568952441700e-03 2.321752879503930500e-01 1.230486255795683326e-01
5.043206797511995410e-03 2.321332961003332584e-01 1.230123725957508601e-01
5.046896723879159240e-03 2.320913175327967704e-01 1.229761361665982072e-01
5.050589350027900187e-03 2.320493522367015338e-01 1.229399162787848526e-01
5.054284677933465475e-03 2.320074001992770696e-01 1.229037129174999771e-01
5.057982709572713016e-03 2.319654614097380607e-01 1.228675260696920624e-01
5.061683446923780950e-03 2.319235358556145377e-01 1.228313557208277618e-01
5.065386891966419843e-03 2.318816235252709190e-01 1.227952018571168702e-01
5.069093046681704719e-03 2.318397244072747942e-01 1.227590644649541596e-01
5.072801913052162569e-03 2.317978384899600508e-01 1.227229435305341454e-01
5.076513493061892909e-03 2.317559657609893908e-01 1.226868390394652286e-01
5.080227788696279820e-03 2.317141062090058157e-01 1.226507509782267802e-01
5.083944801942328479e-03 2.316722598223438789e-01 1.226146793330318702e-01
5.087664534788332096e-03 2.316304265895537673e-01 1.225786240902898838e-01
5.091386989224201513e-03 2.315886064984997161e-01 1.225425852358109358e-01
5.095112167241183307e-03 2.315467995376221111e-01 1.225065627559195763e-01
5.098840070831976885e-03 2.315050056951254154e-01 1.224705566367380455e-01
5.102570701990866327e-03 2.314632249596799418e-01 1.224345668648054025e-01
5.106304062713428946e-03 2.314214573194132152e-01 1.223985934261880015e-01
5.110040154996868360e-03 2.313797027625201785e-01 1.223626363070176859e-01
5.113778980839723057e-03 2.313379612777712591e-01 1.223266954939394024e-01
5.117520542241995631e-03 2.312962328529420963e-01 1.222907709727273640e-01
5.121264841205275947e-03 2.312545174770250511e-01 1.222548627302338792e-01
5.125011879732451446e-03 2.312128151380916374e-01 1.222189707525057206e-01
5.128761659828041941e-03 2.311711258246585687e-01 1.221830950259879811e-01
5.132514183497870024e-03 2.311294495250726388e-01 1.221472355369816465e-01
5.136269452749388058e-03 2.310877862277478378e-01 1.221113922718531086e-01
5.140027469591392818e-03 2.310461359209136922e-01 1.220755652168120375e-01
5.143788236034155595e-03 2.310044985929328443e-01 1.220397543581914351e-01
5.147551754089536684e-03 2.309628742326275963e-01 1.220039596827346140e-01
5.151318025770706965e-03 2.309212628286457791e-01 1.219681811770372964e-01
5.155087053092474898e-03 2.308796643685812888e-01 1.219324188267732062e-01
5.158858838070956056e-03 2.308380788413545714e-01 1.218966726187897531e-01
5.162633382723908794e-03 2.307965062355686880e-01 1.218609425396607049e-01
5.166410689070443686e-03 2.307549465392708110e-01 1.218252285754765629e-01
5.170190759131143218e-03 2.307133997417577520e-01 1.217895307134331945e-01
5.173973594928202302e-03 2.306718658305382808e-01 1.217538489391591650e-01
5.177759198485119493e-03 2.306303447944447471e-01 1.217181832394532981e-01
5.181547571827048275e-03 2.305888366223629304e-01 1.216825336011672642e-01
5.185338716980451845e-03 2.305473413026395968e-01 1.216469000106843168e-01
5.189132635973444860e-03 2.305058588233065420e-01 1.216112824541166204e-01
5.192929330835501130e-03 2.304643891733206551e-01 1.215756809183957954e-01
5.196728803597578522e-03 2.304229323413954367e-01 1.215400953902449482e-01
5.200531056292245595e-03 2.303814883155750892e-01 1.215045258558047625e-01
5.204336090953393633e-03 2.303400570848442297e-01 1.214689723020482975e-01
5.208143909616565377e-03 2.302986386375021621e-01 1.214334347153520899e-01
5.211954514318628898e-03 2.302572329624155700e-01 1.213979130825971198e-01
5.215767907098108926e-03 2.302158400473957311e-01 1.213624073897426048e-01
5.219584089994895419e-03 2.301744598819084331e-01 1.213269176242074143e-01
5.223403065050370199e-03 2.301330924544364720e-01 1.212914437725523681e-01
5.227224834307537919e-03 2.300917377531629671e-01 1.212559858210808944e-01
5.231049399810724226e-03 2.300503957668387778e-01 1.212205437566008376e-01
5.234876763605926173e-03 2.300090664838919385e-01 1.211851175656423196e-01
5.238706927740462670e-03 2.299677498933137276e-01 1.211497072352357707e-01
5.242539894263324035e-03 2.299264459837767616e-01 1.211143127521375623e-01
5.246375665224869284e-03 2.298851547437605891e-01 1.210789341029400723e-01
5.250214242676959700e-03 2.298438761615020087e-01 1.210435712740286218e-01
5.254055628673084608e-03 2.298026102263971693e-01 1.210082242528116719e-01
5.257899825268067331e-03 2.297613569265722078e-01 1.209728930255888207e-01
5.261746834518401736e-03 2.297201162509301398e-01 1.209375775793471025e-01
5.265596658481917422e-03 2.296788881881992317e-01 1.209022779009258780e-01
5.269449299218122336e-03 2.296376727271499940e-01 1.208669939772072377e-01
5.273304758787900060e-03 2.295964698559968542e-01 1.208317257945911993e-01
5.277163039253642517e-03 2.295552795634375753e-01 1.207964733399074508e-01
5.281024142679380078e-03 2.295141018389527110e-01 1.207612366006778765e-01
5.284888071130483186e-03 2.294729366707602414e-01 1.207260155633226723e-01
5.288754826674001500e-03 2.294317840474818238e-01 1.206908102146217188e-01
5.292624411378328217e-03 2.293906439579244394e-01 1.206556205415231786e-01
5.296496827313540955e-03 2.293495163905778234e-01 1.206204465307026130e-01
5.300372076551101638e-03 2.293084013348170025e-01 1.205852881696173745e-01
5.304250161163989209e-03 2.292672987794104333e-01 1.205501454451984727e-01
5.308131083226829729e-03 2.292262087124559422e-01 1.205150183437950495e-01
